item_id,system,catalog,condition_type,qid,category,answer_chars,refusal,n_mag_values,mag_out_of_range,n_dates,dates_out_of_span,months_out_of_span,lat_out_of_box,lon_out_of_box,conflation_marker,any_out_of_catalog
graphrag_pre|luding_only|B3,graphrag_pre,luding,only,B3,B,1672,none,7,6.77;6.8;6.84;7.8;8.8,0,,,,6.77;6.84,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B4,graphrag_pre,luding,only,B4,B,3531,none,4,6.8,0,,,,2.82,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B5,graphrag_pre,luding,only,B5,B,1106,none,0,,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B6,graphrag_pre,luding,only,B6,B,2675,none,5,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B7,graphrag_pre,luding,only,B7,B,2790,none,3,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B8,graphrag_pre,luding,only,B8,B,2008,none,2,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B9,graphrag_pre,luding,only,B9,B,2602,none,6,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B10,graphrag_pre,luding,only,B10,B,1390,none,7,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B11,graphrag_pre,luding,only,B11,B,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|B12,graphrag_pre,luding,only,B12,B,2517,none,3,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B13,graphrag_pre,luding,only,B13,B,2663,none,11,5.85;6.1;6.2;6.59;6.77;6.8,0,,,,5.85;6.59;6.77,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B14,graphrag_pre,luding,only,B14,B,2085,none,12,6.5;6.8;6.84;7.8;8.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B15,graphrag_pre,luding,only,B15,B,2777,none,5,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B16,graphrag_pre,luding,only,B16,B,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|B17,graphrag_pre,luding,only,B17,B,2067,none,12,6.8;8.4;9.16,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B18,graphrag_pre,luding,only,B18,B,2162,none,5,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|B19,graphrag_pre,luding,only,B19,B,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|B20,graphrag_pre,luding,only,B20,B,1173,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C1,graphrag_pre,luding,only,C1,C,3066,none,1,6.8,0,,,,5.11;8.99,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C2,graphrag_pre,luding,only,C2,C,2806,none,20,4.6;6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C3,graphrag_pre,luding,only,C3,C,2800,none,7,4.6;6.4;6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C4,graphrag_pre,luding,only,C4,C,2383,none,8,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C5,graphrag_pre,luding,only,C5,C,2167,none,1,6.8,0,,,,4.06;5.11;6.39;7.53;8.99,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C6,graphrag_pre,luding,only,C6,C,2676,none,8,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C7,graphrag_pre,luding,only,C7,C,2459,none,9,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C8,graphrag_pre,luding,only,C8,C,2506,none,9,6.34;6.7;6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C9,graphrag_pre,luding,only,C9,C,2810,none,6,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C10,graphrag_pre,luding,only,C10,C,2540,none,14,5.6;6.1;6.4;6.7;6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C11,graphrag_pre,luding,only,C11,C,2776,none,2,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C12,graphrag_pre,luding,only,C12,C,2850,none,3,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C13,graphrag_pre,luding,only,C13,C,2028,none,9,5.63;6.8,0,,,,4.06;4.12;5.63,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C14,graphrag_pre,luding,only,C14,C,2265,partial,16,6.51;6.59;6.8;6.86,0,,,,6.51;6.59;6.86,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C15,graphrag_pre,luding,only,C15,C,1711,none,1,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C16,graphrag_pre,luding,only,C16,C,2610,none,6,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C17,graphrag_pre,luding,only,C17,C,2852,none,3,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C18,graphrag_pre,luding,only,C18,C,2600,none,5,6.37;6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C19,graphrag_pre,luding,only,C19,C,2818,none,2,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|C20,graphrag_pre,luding,only,C20,C,2456,none,4,6.8;7.53;8.99,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D1,graphrag_pre,luding,only,D1,D,3964,none,6,6.8;8.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D2,graphrag_pre,luding,only,D2,D,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|D3,graphrag_pre,luding,only,D3,D,2653,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D4,graphrag_pre,luding,only,D4,D,2615,none,4,6.8;8.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D5,graphrag_pre,luding,only,D5,D,3075,none,14,5.85;6.8;6.89;7.3,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D6,graphrag_pre,luding,only,D6,D,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|D7,graphrag_pre,luding,only,D7,D,3587,none,8,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D8,graphrag_pre,luding,only,D8,D,3604,none,8,5.3;6.1;6.8;7.3;8.4,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D9,graphrag_pre,luding,only,D9,D,2168,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D10,graphrag_pre,luding,only,D10,D,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|D11,graphrag_pre,luding,only,D11,D,1874,none,2,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D12,graphrag_pre,luding,only,D12,D,2920,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D13,graphrag_pre,luding,only,D13,D,3330,none,16,5.85;6.59;6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D14,graphrag_pre,luding,only,D14,D,3044,none,8,5.3;6.1;6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D15,graphrag_pre,luding,only,D15,D,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|D16,graphrag_pre,luding,only,D16,D,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|D17,graphrag_pre,luding,only,D17,D,4070,none,3,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D18,graphrag_pre,luding,only,D18,D,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|D19,graphrag_pre,luding,only,D19,D,3438,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|D20,graphrag_pre,luding,only,D20,D,3862,none,3,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E1,graphrag_pre,luding,only,E1,E,3710,none,14,6.24;6.8;6.9;7.3;8.12,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E2,graphrag_pre,luding,only,E2,E,3233,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E3,graphrag_pre,luding,only,E3,E,2627,none,5,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E4,graphrag_pre,luding,only,E4,E,4264,none,9,6.8;7.3;7.34;8.53;8.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E5,graphrag_pre,luding,only,E5,E,3303,none,3,6.8;7.53,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E6,graphrag_pre,luding,only,E6,E,2995,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E7,graphrag_pre,luding,only,E7,E,75,full,0,,0,,,,,,False
graphrag_pre|luding_only|E8,graphrag_pre,luding,only,E8,E,3072,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E9,graphrag_pre,luding,only,E9,E,2933,none,6,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E10,graphrag_pre,luding,only,E10,E,4129,none,5,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E11,graphrag_pre,luding,only,E11,E,2981,none,8,6.18;6.8;7.3,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E12,graphrag_pre,luding,only,E12,E,3320,none,7,6.71;6.77;6.84;6.9;7.34;7.41;7.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E13,graphrag_pre,luding,only,E13,E,3129,none,9,6.59;6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E14,graphrag_pre,luding,only,E14,E,3412,none,6,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E15,graphrag_pre,luding,only,E15,E,4114,none,11,6.8;7.3,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E16,graphrag_pre,luding,only,E16,E,4024,none,10,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E17,graphrag_pre,luding,only,E17,E,3090,none,4,6.8;7.3,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E18,graphrag_pre,luding,only,E18,E,4574,none,4,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E19,graphrag_pre,luding,only,E19,E,3516,none,6,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_pre|luding_only|E20,graphrag_pre,luding,only,E20,E,4236,none,10,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_post2|luding_only|A1,graphrag_post2,luding,only,A1,A,2764,none,6,6.8,0,,,,,,True
graphrag_post2|luding_only|A2,graphrag_post2,luding,only,A2,A,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|A3,graphrag_post2,luding,only,A3,A,2782,none,11,,0,,,,,,False
graphrag_post2|luding_only|A4,graphrag_post2,luding,only,A4,A,1212,none,1,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_post2|luding_only|A5,graphrag_post2,luding,only,A5,A,2021,none,3,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_post2|luding_only|A6,graphrag_post2,luding,only,A6,A,1163,none,0,,0,,,,,,False
graphrag_post2|luding_only|A7,graphrag_post2,luding,only,A7,A,2726,none,9,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_post2|luding_only|A8,graphrag_post2,luding,only,A8,A,2730,none,1,6.8,0,,,,,,True
graphrag_post2|luding_only|A9,graphrag_post2,luding,only,A9,A,1252,none,2,6.8,0,,,,,,True
graphrag_post2|luding_only|A10,graphrag_post2,luding,only,A10,A,1501,none,2,6.8,0,,,,,,True
graphrag_post2|luding_only|A11,graphrag_post2,luding,only,A11,A,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|A12,graphrag_post2,luding,only,A12,A,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|A13,graphrag_post2,luding,only,A13,A,391,none,1,6.8,0,,,,,,True
graphrag_post2|luding_only|A14,graphrag_post2,luding,only,A14,A,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|A15,graphrag_post2,luding,only,A15,A,2630,none,2,6.8,0,,,,,,True
graphrag_post2|luding_only|A16,graphrag_post2,luding,only,A16,A,1606,partial,6,6.8,0,,,,,,True
graphrag_post2|luding_only|A17,graphrag_post2,luding,only,A17,A,3286,none,0,,0,,,,,,False
graphrag_post2|luding_only|A18,graphrag_post2,luding,only,A18,A,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|A19,graphrag_post2,luding,only,A19,A,1910,none,5,6.8,0,,,,,,True
graphrag_post2|luding_only|A20,graphrag_post2,luding,only,A20,A,3616,none,3,6.8,0,,,,,,True
graphrag_post2|luding_only|B1,graphrag_post2,luding,only,B1,B,587,none,1,6.8,0,,,,,,True
graphrag_post2|luding_only|B2,graphrag_post2,luding,only,B2,B,590,none,1,6.8,0,,,,,,True
graphrag_post2|luding_only|B3,graphrag_post2,luding,only,B3,B,1024,none,0,,3,,,,,,False
graphrag_post2|luding_only|B4,graphrag_post2,luding,only,B4,B,967,none,3,6.8,0,,,,,M6.8 mainshock value is not in the network catalog (largest record M4.5); the sequence name echoed from the question is excluded,True
graphrag_post2|luding_only|B5,graphrag_post2,luding,only,B5,B,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|B6,graphrag_post2,luding,only,B6,B,970,none,5,6.8,0,,,,,,True
graphrag_post2|luding_only|B7,graphrag_post2,luding,only,B7,B,2163,none,7,6.8,0,,,,,,True
graphrag_post2|luding_only|B8,graphrag_post2,luding,only,B8,B,966,none,1,6.8,4,,,,,,True
graphrag_post2|luding_only|B9,graphrag_post2,luding,only,B9,B,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|B10,graphrag_post2,luding,only,B10,B,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|B11,graphrag_post2,luding,only,B11,B,75,full,0,,0,,,,,,False
graphrag_post2|luding_only|B12,graphrag_post2,luding,only,B12,B,1422,none,4,,0,,,,,,False
